index	Domain	Label	Rating	Review
298	Movies_TV	POS	4	the critic be not fair to this one . it be one of the best look , best act , most well write action\/suspense film i have ever see . yes , it have the obvious car crash , high speed and on foot chase , shootout , and explosion , but this movie use basic intelligence as its main drive force . the other action movie cliche that i just mention be use very wisely and sometimes very funny . this be one of the most well think out action movie i have ever see , and i highly recomend it .
852	Movies_TV	POS	5	really fun workout ! i laugh and smile the whole time . definitely not super challenging , but seem to get the heart rate up enough to burn some calorie ! most importantly you have fun , feel empower by the teacher great voiceover and transport by the music and color of the set . very exotic ! i recommend this to help get-out of the workout dulldrum and it be definitely empower and sensual !
258	Movies_TV	POS	5	my girl age 8 and 4 love the new version of the movie .
613	Movies_TV	POS	5	i be not sure which season i like better , season one or two . in season one there be not one episode i do not like . however , there be three that i do not like in this season , but the good episode of this season i think be even better than most of those in the first season . we have a new doctor , david tennant . and although i would have like to have see christopher eccelston in the show for a bit longer , david tennant do make a great doctor himself . by just watch he premiere episode , you know that david tennant be the right man for the job . we also have a great companion , the best since sarah jane smith , depart . billie piper as rose tylor prove to be a fantastic assistant for the doctor , and now with season two 's finale we see she leave in one of the most dramatic and emotional -lrb- and best -rrb- goodbye there ever be for a companion . and we even get to see a small return by elizabeth sladen as sarah jane smith and the lovable robotic mut k9 with john leeson protray he voice . episode include : the christmas invasion -lrb- five star -rrb- new earth -lrb- five star -rrb- tooth and claw -lrb- five star -rrb- school reunion -lrb- four star -rrb- the girl in the fireplace -lrb- two star -rrb- rise of the cybermen -lrb- five star -rrb- the age of steel -lrb- five star -rrb- the idiot 's lantern -lrb- four star -rrb- the impossible planet -lrb- five star -rrb- the satan pit -lrb- five star -rrb- love & monsters -lrb- two star -rrb- fear she -lrb- one star -rrb- army of ghost -lrb- five star -rrb- doomsday -lrb- five star -rrb- in all , a great epic season that i highly recommend !
505	Movies_TV	POS	4	although make in 1998 , a few year before 9\/11 , the movie be very timely with the event happen now in we world . and strangely , the birthdate of jon voight , thomas reynolds , the main `` bad guy '' in the movie be sept. 11 .
416	Movies_TV	POS	4	this peter pan video be satisfactory . the packaging be in good condition and the disc play fine except for one spot , where it freeze for a moment , then move on . it be not long , and it move forward after several seconds , so it be not worth send back . my 2-yr-old granddaughter do not seem to notice .
868	Movies_TV	POS	4	do not expect much from a will smith movie for some reason , always think of he as a bit of a lightweight , so maybe that be why i be amaze at how good , tight , exciting , and disturb this movie turn out to be , and will 's performance be superb .
690	Movies_TV	POS	5	peter pan be one of the most entertaining and charming disney movie ever make . it follow the adventure of wendy , john , and michael darling , and of course the boy who never grow up , peter pan . captain hook be one of the funniest and evil villain ever create and he first mate , smee , be absolutely hilarious . i have to admit that this movie do not follow the book very much , but be better . the character be so much more lovable in disney 's tale . now why could not barrie be this imaginative ? a new , live version of peter pan recenyly come out . and when i see it i could not help but be disappoint . i miss all of those timeless song , charming character , and humor . peter be dress as if he come straight from the jungle , and unfortunately it follow the book . i know you may think that sound odd of i to say that i do not like it because it be a accurate adaption , but it be true . so if you want to watch a exciting and classic movie buy this dvd .
53	Movies_TV	POS	4	this be a great movie for kid , i love it when i be little . i still think it be great . what i do not understand be this whole racist thing . i be pretty sure that i be one of the only people who honestly do not think about racial issue at all when watch movie like this . my aunt be full-blooded cherokee indian and she love this movie . i guess i just do not think about thing the way many other do . i do not want to get into a discussion of all this p.c. propoganda . all i be say be , this movie be definitely a classic , and should be a part of any kid 's life .
581	Movies_TV	POS	5	this be the most paranoia-fying movie i have ever see , aside from the matrix , the sixth sense , and dark city . to think , no , to know , that the nsa , cia , fbi , or any other more of `` they '' could be , would be , and often be watch you be a extremely paranoid thought . i love will smith , he be a great actor , and this be he best performance yet . this be my first gene hackman movie , and i love he even more than will smith ! john voight be one of my most favorite actor to date , also . like they say on the cover of the box : it be not paranoia when the be really after you . some of my friend think i be paranoid , but i guess that be because they have not see this movie yet ...
205	Movies_TV	POS	5	although i enjoy `` enemy of the state '' when it first come out on dvd , i then take it at face value as mere entertainment . i find this taut thriller even more suspenseful the second time around ; moreover , it have assume a chilling plausibility -- probably because of now be able to ` tour ' various world capital at street level on google map . will smith and gene hackman -lrb- and he cat -rrb- have a marvelous on-camera chemistry ; and whereas some of the ` hot political thriller ' that i have see of late fall flat or run out of steam at the end , `` enemy of the state '' pack a wallop that really deliver !
984	Movies_TV	POS	5	we love disney movie and have most of they on dvd . some of they can be pricey . this be a good buy .
996	Movies_TV	POS	4	will smith can do no wrong and he prove it once again in this movie . it make one wonder about the `` eye '' in the sky and make you go , `` hmmm '' . the video transfer be excellent and the 5.1 audio really work to completement it .
811	Movies_TV	POS	5	it be a classic and a timeless tale of adventure i have enjoy share with my little one .
348	Movies_TV	POS	5	this be a excellent thriller\/drama movie with a very relevant plot for today society . it may have be far fetch when it be make but it be more of a blue print for today reality . the audio and video transfer be excellent and definitely rate a tier 1 presence for blu-ray .
723	Movies_TV	POS	5	i really do like the dvd itself , but the glue on the back of the case hold the dvd together fall off . just make sure in you third time watch they you have some tape or hot glue near by ; d
313	Movies_TV	POS	5	help the young to believe they can still survive & ` fly away ' awhile , out of the chaos all around they .
156	Movies_TV	POS	4	i do not usually like do video workout , but this one really be fun . it be a bit silly and corny , but i do work up a sweat and have a great time do it .
948	Movies_TV	POS	5	im from baltimore , md. . and to watch will smith play in my home town make worth beeing from here . . the movie be intresting and funny . great as always will . i love u
659	Movies_TV	POS	5	i love this video and do it once every two week or so . i be in great shape and yet i always end up completely drench in sweat in the mere 45 minute it take to do the workout . sometimes i team up with my sister and we all do the dvd together , which be great because we crack ourselves up during some of the `` sassy '' move . judge from she enthusiasm and sweet demeanor , i get the feeling that be exactly the kind of attitude hemalayaa want you to have when you be dance with she . hooray for fun workout !
312	Movies_TV	POS	5	this movie be so great , it be hard to put into word ... the action move so fast , and the camera just as fast ... i nominate this for the oscar for best film editing ! this movie submerge you into the action , will smith give a very strong performance , as do the know-it-all character play by gene hackman i highly recommend this film to anyone seek thrill ! jason lee also give a strong stint as the guy who discover the film of the assassination .
289	Movies_TV	POS	4	everyone know how great this movie be and what a milestone it be for the disney company , so i will not ramble on about it , but i think it be very important for everyone buy it for the documentary include on the tape to know that it be not on there , so do not waste you time look . i think i have a bad tape , so i call disney and they tell i that somewhere in editing , they have make a mistake , and forget to put the documentary on the tape . ooops ! avoid the mess and just get the dvd .
473	Movies_TV	POS	5	the video come in perfect consition . great price for a disney movie . at least its oneof the few where a animal\/person do not die , which be a good thing
380	Movies_TV	POS	5	of the modern dr. whos , christopher eccleston , david tennant and matt smith , i like tennant the best . he be confident in the role , dispense drole humor and have the skill as a actor to make the dramatic element convincing . he pair up well with billie piper and this series have one of my favorite episode ever , `` the girl in the fireplace '' with sophia myles . i own the second , third and fourth dvd series of dr. who . it be difficult to rank they because each have episode which i love . you really can not go wrong buy any one of the three , all of which i would rate 5 stars for brilliant writing , act , special effect and murray gold 's powerful music . dr. who be perfect for family viewing . neither adult or kid will complain about watch the doctor .
791	Movies_TV	POS	5	of all walt disney 's animated film , `` peter pan '' be my personal favorite . this classic tale of the little boy who never grow up have disney stamp all over it . it also vary refreshingly from the version that precede it . in previous play act on the stage , peter pan be always play by a young woman , but in the disney version he be all boy . he be brash , mischievous , more than a little cocksure of himself , able to fight and defeat a grown pirate captain , and on top of all this , he can fly . what else be need for a child 's hero ? tinker bell be one of disney 's best invention . on the stage she be a blob of light flit here and there ; only in animation could she be realize as a real pixie , vain , conceited , totally devote to peter and madly jealous of wendy . the three child , wendy , john and michael , be very well do in the movie , and the opening family scene be priceless . when peter and tinkerbell sneak through the child 's window , and zoom back out again with the child in tow , we want to sprinkle on some pixie dust and fly right out there with they . second star to the right , here we come . the scene at neverland be funny and original , and the pirate be a riot . one of disney 's most hilarious , and underrated , character in all he film , be the crocodile , hook 's nemesis , who can not wait to get another chomp out of he . -lrb- poor hook be reduce to a bundle of shattered nerve every time he hear that tick-tock , tick-tock come towards he ship . -rrb- the only negative in this film be the scene in the indian village ; the stereotype that be accept without question in the 1950 be almost embarrassing now . however , it can not and do not detract from the fun . the song be okay , nut nothing special ; it be the action and animation that make this movie . of all disney 's animated film , `` peter pan '' be the one i use to wish be real when i be a child . maybe there be a little of peter pan in all of we .
458	Movies_TV	POS	5	what can i say . the best doctor ever , great story line , great companion , if you have not already do so , get it !
79	Movies_TV	POS	4	of all the disney adaptated tale , peter pan be proably one of the best . while not as dark as jm barrie 's original story , it keep the spirit of the original work and make it family friendly without betray it -lrb- hercules anyone ? talk about completly gut the source material -rrb- . this be a acceptable adaptation in comparrison to hercules .  peter 's arrogance and pretty much be oblivious to the way the girl around he feel about he be right on point . tink , wendy , and even tiger lily all want peter to be something he can never be , a man . while he willingness to sacrafice for the good of other and be a knight in shin armor of sort must be what draw the girl in , but on a personal level he can never connect in a mature way . even when he start out on a nobel effort -lrb- like save tiger lily -rrb- he get so catch up in the game he just about forget that he be there to save the young lady . this be certainly a impression of peter give in the book . you can not really hate he for he moment of be a silly boy , especially when it come to girl , because that be all he be and all he can ever be , a boy . and as for the ` jealouse woman ' reaction that circle the film , it be important to note they be not woman -- they be girl . yes , tink be a fairy but she sense of thing seem to be at the same level as wendy .  some of the complaint i have hear about the film be the way the indians be portray . and quite a few line -lrb- ` ugh ' , ` how ' , the ` red man ' song -rrb- be proably a unfortunate product of the time . but the fact be , when i be a kid i do run around say ` bwah , bwah , bwah ' when i play ` indian ' . so it make sense in a world lock into a child 's sense of the world the indian -lrb- to proper english child -rrb- would be a bit exagurated .  so all in all , disney do a pretty good job adapt this into a film . and it be still a favorite . all in all it be a good peice . i be a grown woman still hope peter will visit my window one day . and my little sister love the movie .
40	Movies_TV	POS	5	with a great mix of action , comedy , style , and of course - conspiracy , enemy of the state be the movie that have it all . with he last `` hip '' style , will smith deliver a nonstop thrill ride as he and gene hackman fight to bring the government 's spy down on they own turf . if you like will smith or gene hackman , you 'll love this movie . be thrill and be cautious - they be watch you !!
105	Movies_TV	POS	5	to the second star on the right and you will reach neverland ! where pirate rule the sea , the native indians be the civilized , and meet peter pan and he lose boy . this be a true disney classic that everyone must have ! and do not just get the vhs , get the dvd ! the picture quality be much better , stronger , and sharper , talk about dpi high resolution ! what be more interesting be that do not watch it on you tv for best resolution , watch it on you computer for the extreme ! the feature be great too , my favorite be the concept art archive , all these original sketch and painting just make i want to drool . you will not believe the ability of these artist back in the 1950 . one of the interesting feature be the history of making of peter pan . it show you how the musical be first start , and disney transform peter pan into a boy ! unlike the musical that be play by a actress -lrb- though the musical be excellent too -rrb- . if you be a disney fan i would not doubt you will miss this dvd .
84	Movies_TV	POS	5	this movie be for anyone who like a action\/thriller movie . this movie be full of suspence and suprise ! this movie make you think because this could accually happen . buy this movie , you wo not regret it !
801	Movies_TV	POS	5	what can one say about a disney movie ? i have yet to be disappoint . this be a perfect tell of the story about the boy who do not want to grow up and the adventure he have in neverland with wendy , michael , and john . i would recommend it as great family entertainment .
989	Movies_TV	POS	5	incredible movie , great action , fine acting , hackman at he be
244	Movies_TV	POS	5	this video should be second in the series and the second should be third from the way it flow . however , even with that small complaint , this be a great video . the animation be well do , the story line be adorable . my daughter and i have enjoy sit on the couch watch this together many time over . it be well worth the money .
356	Movies_TV	POS	5	the second series keep on go at the same breakneck speed as series one but with the new doctor . just as much fun as the first one , great story that still make you use you brain and have fun at the same time ! love it ! it be still fantastic !!! ca not wait for series 3 !
455	Movies_TV	POS	5	this be truly a great movie , anyone who like movie should rent it at least once . will smith do a great job of act . together with gene hackman , this be a excelent action movie .
648	Movies_TV	POS	4	nothing wrong with you service . i decide to rent this exercise dvd from netflix , to see if i wsa up to it . i learn some good tip , but it be a bit too advanced , for i , to even spend the price list . thank you .
442	Movies_TV	POS	4	it only take i 8 year , but i be finally inspire -lrb- by will smith recently film `` i be legend '' right in my neighborhood -rrb- to see enemy of the state . and it be a good 2 hour and 10 minute of time well spend . will smith be on a roll ... have be on a big screen roll ever since bad boys -lrb- 1995 -rrb- . it seem that he always play the same character : confident , smart talking , tough , funny . but the redundancy work ... every time . it work in enemy of the state too . like a lot of other will smith movie -lrb- `` independence day '' , `` man in black '' , `` i , robot '' , `` hitch '' -rrb- , enemy of the state be a thoroughly entertaining movie that keep you in you seat . it be get a great story with some great actor . and post 9\/11 , the subject of government surveillance be even more on topic . can anyone say , `` the patriot act '' ? enemy of the state be classify as a thriller . a thriller be suppose to be exciting , full of suspense , intrigue and mystery . enemy of the state do not disappoint . a worthy rental .
39	Movies_TV	POS	5	this be a very fun dance workout dvd !! it get you move and laugh at yourself too . its in a nice format that you can follow and learn the step . i look forward to pop it in and have a fun time vs. dread a boring workout . thank you hemalayaa , this be wonderful !
136	Movies_TV	POS	4	it be easier to judge walt disney 's 1953 animated adaptation of james barrie 's `` peter pan '' for what it be ; rather than for what it be not . what the film get right , it get spectacularly right . animation be , indeed , the best medium to capture the magical aspect of the story . the sequence where peter pan , wendy , john , and michael fly from london to never-land be stunning . it be almost immediately apparent why `` peter pan '' be one of the finest disney film of the 1950 's . the film gain much of its appeal from the excellent vocal performance of bobby driscoll -lrb- peter pan -rrb- , hans conreid -lrb- mr. darling and captain hook -rrb- , kathryn beaumount , -lrb- wendy -rrb- and bill thompson -lrb- mr. smee -rrb- . the story have plenty of action and adventure , and move along at a brisk pace . the depiction of the indians as caricature instead of character be painfully , politically incorrect . but one must remember the era in which this film be make . it would be decade before cathy rigby 's stage revival of `` peter pan '' would correct this sticky situation . but , as the stage and animated film be completely different medium , the point be moot . the disney version of `` peter pan '' be a artistic triumph . it be often delightful , but it be only about fun and game in never-land . while disney capture the magic and fantasy brilliantly , he never grasp the darker , psychologically complex aspect of the story . the disney version capture peter pan as the spirit of youth , joy , and freedom , but lack the emotional depth of barrie 's original story . the great villain captain hook clearly represent the `` adult , father figure '' who must be destroy because he be a threat to all the fun and game . there be no romantic tension between peter pan and wendy . there be no acknowledgement of peter 's lonliness or the thing he will never have . at the end of barrie 's play , peter pan return to the nursery and discover wendy be now a grown-up adult . disney completely ignore barrie 's end , and all of its bittersweet implication . the dvd feature a excellent audio commentary by the late roy disney , -lrb- walt 's nephew -rrb- , film critic leonard maltin , several of the animator , margaret kerry -lrb- the model for the hot-tempered , jealous pixie tinker bell -rrb- , kathryn beaumount -- and even some surprising comment from walt disney himself . the short featurette `` the make of peter pan '' and the longer documentary `` the peter pan that almost be '' , be especially informative and entertaining . the brief life of bobby driscoll , more tragic than magic , be a sad footnote to `` peter pan . '' driscoll , who receive a special academy award for he role in the suspense-thriller `` the window '' , make immeasurable contribution to the success of disney 's `` song of the south '' , `` so dear to my heart '' , `` treasure island '' and `` peter pan . '' after he disney contract be drop -lrb- the same month , incidentally , that `` peter pan '' be release -rrb- , driscoll descend into drug addiction and spend some time in prison . driscoll die in 1968 , alone and peniless , at the age of 31 . of he movie career , driscoll remark , `` i be carry on a satin pillow ... and then dump into the garbage . '' magic and happiness , it often seem , exist only in the movie .
309	Movies_TV	POS	5	this two-disc platinum edition of peter pan be the first really good dvd version of this classic film that have be release , and be far more superior to the earlier dvd release of peter pan . one thing that stick out to i in this version of peter pan be the stunning color . it look so good that i notice thing i have never notice before , so i do recommend this movie to collector and other who never want to grow up .
395	Movies_TV	POS	5	i love the scene where peter pan and captain hook be fight with sword , it be so cool , and when he rescue tiger lily and wendy , kind of a 1800 's superhero .
670	Movies_TV	POS	5	you all be probably think `` who the hell be jason lee . '' well jason lee happen to be the dude in the beginnig of this movie . the college buddy . anyways he play a great part . he be such a great actor . and the moment i find out it be he i watch this movie over and over again . he be great . this be one of he more serious role tho . he normally star in comedy . but still this movie get five star cause i be all in love with this jason lee guy .
813	Movies_TV	POS	5	after he sucess of bad boys , id4 , and mib will smith deliver yet another smash hit ! i see this movie at the cinema and it rock . the action and on the edge of you seat story line be both the best i have see yet -lrb- except for the matrix , of course -rrb- . i have see this movie 3 time already and would see it a fourth . i highly recommend this movie and i be really look forward to see it on dvd .
807	Movies_TV	POS	5	in my opinion , `` peter pan '' be one of the most classic and one of the best of the classic disney film . wendy , john , and michael all believe in peter pan , and one night they finally get lucky . `` peter pan '' take they to where he live and where kid will never grow up into adult , neverland . while there , wendy , john , and michael meet other kid and discover the wonder and childlike fantasy of never grow up . but most of all , they meet peter pan 's biggest adversary , captain hook .  `` peter pan '' be a great classic film . when i be a kid , i use to like it a lot , mainly because i use to wish that i would never grow up , just like peter pan and some of the other kid . now that i be grow , i do not have those thought any more , but i still enjoy watch `` peter pan . '' it be a good movie . part of it be funny , it give i a little bit of nostalgia everytime i watch it , and it even have some good song that be unforgettable , such as `` you can fly . '' i do not see where it matter how old you be , there be not anything wrong with watch cartoon after you be grow , unlike what my dad think . if you like classic cartoon movie or if you have any kid , `` peter pan '' would be a great movie to get .
130	Movies_TV	POS	4	peter pan be a terrific film full of swahbuckle adventure , great music and heart . the dvd on the other hand be a empty experience . the only extra feature be a french language trak . not too much fun if you do not know french . thankfully i already own this film on a laser disc which have two documentary , concept art , character design concept , storyboard art , and some of the live-action refrence footage use by the animator . these be the kind of thing i want to see on a dvd release . i mean the disc can hold 4 hour on one side alone , so space be not a problem . come on disney , get it right .  if you do not already have a decent version of peter pan -lrb- or by some cosmic twist of fate , have never even see it -rrb- then by all means buy this dvd . but if you be look for more than the film itself you 'll just have to wait for the special edition of peter pan -lrb- whenever and if it ever come out -rrb- .
328	Movies_TV	POS	5	`` peter pan '' still retain its charm , wit and heart express in its animation , which have be clean up quite a bit , while faithfully follow barbie 's book . it be probably the film that spawn the adventurous 1991 `` hook , '' but this animated feature be far better than `` hook . ''  `` peter pan '' be when two english parent leave for a party , leave behind the nursemaid dog nana and they three child , wendy , michael , and john behind . not long after they parent have leave , peter pan and he tiny accomplice tinker bell crash in , look for peter 's shadow , spawn the entertaining , funny , and charming result , lead to a fluffernutter happy end .  what this be one of disney 's latter classic that remain one of my favorite disney classic , among the handsomely make `` sleep beauty '' that win you over with its captivating animation and the lush classical music , while `` bambi '' win you over with heart and good nature . but `` peter pan '' win you over with heart , humor and just the right amount of magic .  the special edition vhs and dvd come with a free movie ticket to see the sequel `` return to neverland '' and it come fully restore to its original brilliance , which make it all the more enjoyable to see and hear this delightful disney feature . perfect for anyone look for 77 minute to spare .
134	Movies_TV	POS	5	i thoroughly enjoy all 14 adventure of this complete second series of doctor who , with david tennant as doctor who and billie piper as rose tyler , he sidekick . i buy this series because of a very positive review of it in the january wired magazine .
893	Movies_TV	POS	5	this film be great from all side & will smith be great the cinema need that kind of film
430	Movies_TV	POS	5	i be sure the movie description write for the product be better than anything i could ever write , so i will just leave it as this be a good movie that i get a great deal on the blu-ray .
445	Movies_TV	POS	5	i see this movie on a full home-dvd home cinema set and it be awesome . this movie will not let you be bore for a single second . ton of action an suspense . will keep you on the edge of you seat throughout the whole movie .
577	Movies_TV	POS	5	the act in enemy of the state be far beyond ok as you see will smith set up the high tension and thrill perfectly . the movie start out with a little confusement so already i like it because unlike the movie today i be not able to predict a thing . robert clayton dean -lrb- will smith -rrb- be a lawyer with a wife and family that love a orginize and free of crime life . turn upside down after a chance meeting with a college buddy -lrb- jason lee -rrb- at a lingerie shop where he go to pick up a gift for he wife . while wait he be just be have a videotape slip into he bag contain a congressman 's assassination . right on he back for this tape be a ruthless group of national security agents command by a hostile fed name reynolds -lrb- jon voight -rrb- . use surveillance from satellite , bug , and other sophisticated snoop device , the nsa infiltrate every facet of dean 's existence , trace each physical and digital footprint he leave . drive by acute paranoia , dean enlist the help of a clandestine former nsa operative name brill -lrb- gene hackman -rrb- , and enemy of the state kick into high-intensity hyperdrive . privacy be never certain in this movie and it show you that it be like that in real life . there be no sign of slow down until the very end .
216	Movies_TV	POS	4	i love peter pan , and i be introduce to the story through this movie . i be glad to get this dvd , and the restoration be excellent . the special feature be grand ... except one . disney , can you please quit re-arrange good old song for your new artist ? seriously , `` second star to the right '' be a magical song , but the new video by t-squad be anything but . -lrb- by the way , same thing with the ashley tisdale performance of `` kiss the girl '' on the new dvd of the little mermaid . -rrb- because of this , i drop a star out of 5 . the picture be pristine and clear all throughout . the color be just perfect . the sound be crisp and clear . disney , you do a wonderful job restore this picture . if you love this movie , buy this dvd . oh , and there be a trailer for a suppose re-release of `` return to neverland '' on dvd . when 's that go to happen , though ?
384	Movies_TV	POS	4	i love fairy tale in all form , and i really do like cinderella ii . i be a bit worried about cinderella iii because my first impression be that disney be just out to make more money . as i learn the premise for the movie , `` what if the fairy godmother have become incapacitated and the stepmother have the wand ? '' and it make i stop and say , `` okay , i have to see that movie . '' disney develop the plot quite nicely . everytime cinderella triumph , the stepmother would one up she and i would still be wait for my happy ending . i like the anticipation . also , as many other reader have say , cinderella have gut in this movie . she stand up to the stepmother and tell she `` hey lady quit rain on my parade ! '' this movie be a great sequel . it seem to stem from a provacative idea rather than disney be out to disappoint we with a sub-par sequel -lrb- i.e. . the jungle book 2 -rrb- . watch cinderella iii , it be a great movie for a rainy afternoon with you kid .
