protection	664.0	81.0	3.0	0.0	1.0	0.0
not|rent	664.0	81.0	1.0	1.0	0.0	1.0
mickey	664.0	81.0	20.0	0.0	1.0	0.0
trusty	664.0	81.0	2.0	0.0	1.0	0.0
unforgettable	664.0	81.0	3.0	0.0	1.0	0.0
frankly	664.0	81.0	6.0	0.0	1.0	0.0
ton	664.0	81.0	3.0	1.0	0.0	1.0
tom	664.0	81.0	36.0	3.0	0.0	0.0
top	664.0	81.0	20.0	1.0	1.0	0.0
syndrome	664.0	81.0	1.0	1.0	0.0	1.0
honesty	664.0	81.0	1.0	0.0	0.0	0.0
casting	664.0	81.0	5.0	0.0	1.0	0.0
redundancy	664.0	81.0	1.0	0.0	0.0	0.0
shorts	664.0	81.0	0.0	1.0	0.0	1.0
tow	664.0	81.0	2.0	0.0	1.0	0.0
toy	664.0	81.0	1.0	3.0	0.0	1.0
energetic	664.0	81.0	3.0	0.0	1.0	0.0
not|suspense	664.0	81.0	1.0	1.0	0.0	1.0
mermaids	664.0	81.0	1.0	0.0	0.0	0.0
famous	664.0	81.0	6.0	0.0	1.0	0.0
question	664.0	81.0	10.0	4.0	0.0	1.0
willie	664.0	81.0	0.0	1.0	0.0	1.0
spirit	664.0	81.0	4.0	0.0	1.0	0.0
intellectual	664.0	81.0	2.0	0.0	1.0	0.0
not|emotion	664.0	81.0	1.0	0.0	0.0	0.0
reclaim	664.0	81.0	1.0	0.0	0.0	0.0
picture	664.0	81.0	35.0	0.0	1.0	0.0
sarcastic	664.0	81.0	3.0	0.0	1.0	0.0
yourselve	664.0	81.0	1.0	0.0	0.0	0.0
regard	664.0	81.0	4.0	0.0	1.0	0.0
rose	664.0	81.0	114.0	0.0	1.0	0.0
not|beast	664.0	81.0	1.0	0.0	0.0	0.0
thousand	664.0	81.0	4.0	0.0	1.0	0.0
not|larger	664.0	81.0	1.0	0.0	0.0	0.0
not|decade	664.0	81.0	1.0	0.0	0.0	0.0
con	664.0	81.0	2.0	1.0	0.0	1.0
kudos	664.0	81.0	1.0	0.0	0.0	0.0
not|manipulate	664.0	81.0	2.0	0.0	1.0	0.0
cop	664.0	81.0	2.0	1.0	0.0	1.0
not|spoil	664.0	81.0	4.0	0.0	1.0	0.0
not|fantastic	664.0	81.0	2.0	0.0	1.0	0.0
not|enjoy	664.0	81.0	9.0	1.0	0.0	0.0
pipe	664.0	81.0	0.0	1.0	0.0	1.0
not|humor	664.0	81.0	1.0	0.0	0.0	0.0
actress	664.0	81.0	5.0	0.0	1.0	0.0
patriot	664.0	81.0	4.0	0.0	1.0	0.0
plenty	664.0	81.0	6.0	1.0	0.0	0.0
timee	664.0	81.0	1.0	0.0	0.0	0.0
christmas	664.0	81.0	31.0	3.0	0.0	0.0
violation	664.0	81.0	1.0	0.0	0.0	0.0
indistinguishable	664.0	81.0	0.0	1.0	0.0	1.0
not|moore	664.0	81.0	1.0	0.0	0.0	0.0
chicken	664.0	81.0	3.0	0.0	1.0	0.0
not|pause	664.0	81.0	2.0	0.0	1.0	0.0
not|swearing	664.0	81.0	1.0	0.0	0.0	0.0
not|dramatic	664.0	81.0	1.0	0.0	0.0	0.0
scenery	664.0	81.0	2.0	0.0	1.0	0.0
sontorans	664.0	81.0	1.0	0.0	0.0	0.0
effective	664.0	81.0	2.0	0.0	1.0	0.0
scripting	664.0	81.0	2.0	2.0	0.0	1.0
times	664.0	81.0	2.0	0.0	1.0	0.0
not|environment	664.0	81.0	2.0	0.0	1.0	0.0
muscle	664.0	81.0	0.0	1.0	0.0	1.0
not|racial	664.0	81.0	2.0	0.0	1.0	0.0
not|essential	664.0	81.0	1.0	0.0	0.0	0.0
timeless	664.0	81.0	7.0	0.0	1.0	0.0
direction	664.0	81.0	8.0	1.0	0.0	0.0
cry	664.0	81.0	2.0	2.0	0.0	1.0
activities	664.0	81.0	1.0	0.0	0.0	0.0
directing	664.0	81.0	1.0	0.0	0.0	0.0
sketch	664.0	81.0	5.0	0.0	1.0	0.0
respond	664.0	81.0	2.0	0.0	1.0	0.0
not|revenge	664.0	81.0	1.0	0.0	0.0	0.0
not|previous	664.0	81.0	1.0	0.0	0.0	0.0
concert	664.0	81.0	1.0	0.0	0.0	0.0
fairies	664.0	81.0	1.0	0.0	0.0	0.0
concern	664.0	81.0	12.0	0.0	1.0	0.0
beautiful	664.0	81.0	17.0	2.0	0.0	0.0
not|franchise	664.0	81.0	2.0	0.0	1.0	0.0
tus	664.0	81.0	1.0	0.0	0.0	0.0
mccoy	664.0	81.0	1.0	0.0	0.0	0.0
lovable	664.0	81.0	2.0	0.0	1.0	0.0
state	664.0	81.0	54.0	3.0	1.0	0.0
prixie	664.0	81.0	1.0	0.0	0.0	0.0
element	664.0	81.0	8.0	0.0	1.0	0.0
picky	664.0	81.0	1.0	0.0	0.0	0.0
environmental	664.0	81.0	1.0	0.0	0.0	0.0
not|connect	664.0	81.0	1.0	0.0	0.0	0.0
opposite	664.0	81.0	1.0	0.0	0.0	0.0
undercover	664.0	81.0	2.0	0.0	1.0	0.0
not|princess	664.0	81.0	1.0	0.0	0.0	0.0
aftermath	664.0	81.0	2.0	0.0	1.0	0.0
satelittes	664.0	81.0	1.0	0.0	0.0	0.0
stereotype	664.0	81.0	6.0	5.0	0.0	1.0
graske	664.0	81.0	1.0	0.0	0.0	0.0
slithery	664.0	81.0	2.0	0.0	1.0	0.0
cut	664.0	81.0	4.0	3.0	0.0	1.0
not|require	664.0	81.0	1.0	0.0	0.0	0.0
not|affect	664.0	81.0	1.0	0.0	0.0	0.0
warrior	664.0	81.0	1.0	0.0	0.0	0.0
constitutional	664.0	81.0	1.0	0.0	0.0	0.0
dread	664.0	81.0	1.0	0.0	0.0	0.0
not|disappointing	664.0	81.0	0.0	1.0	0.0	1.0
moment	664.0	81.0	27.0	1.0	1.0	0.0
warmly	664.0	81.0	1.0	0.0	0.0	0.0
not|shin	664.0	81.0	1.0	0.0	0.0	0.0
tear	664.0	81.0	8.0	0.0	1.0	0.0
not|ship	664.0	81.0	1.0	0.0	0.0	0.0
attack	664.0	81.0	1.0	1.0	0.0	1.0
tisdale	664.0	81.0	1.0	0.0	0.0	0.0
not|lesson	664.0	81.0	1.0	0.0	0.0	0.0
worried	664.0	81.0	2.0	0.0	1.0	0.0
attach	664.0	81.0	2.0	0.0	1.0	0.0
not|direct	664.0	81.0	2.0	0.0	1.0	0.0
distribute	664.0	81.0	2.0	0.0	1.0	0.0
reissue	664.0	81.0	1.0	0.0	0.0	0.0
ankle	664.0	81.0	1.0	0.0	0.0	0.0
creation	664.0	81.0	2.0	1.0	0.0	1.0
ingredient	664.0	81.0	1.0	0.0	0.0	0.0
anxiously	664.0	81.0	2.0	0.0	1.0	0.0
team	664.0	81.0	21.0	0.0	1.0	0.0
not|sister	664.0	81.0	1.0	0.0	0.0	0.0
not|obvious	664.0	81.0	1.0	0.0	0.0	0.0
marketing	664.0	81.0	1.0	0.0	0.0	0.0
torture	664.0	81.0	3.0	0.0	1.0	0.0
watch	664.0	81.0	203.0	20.0	0.0	0.0
speech	664.0	81.0	1.0	1.0	0.0	1.0
formulum	664.0	81.0	0.0	1.0	0.0	1.0
thing	664.0	81.0	102.0	7.0	0.0	0.0
thigh	664.0	81.0	1.0	1.0	0.0	1.0
someplace	664.0	81.0	1.0	0.0	0.0	0.0
not|read	664.0	81.0	3.0	0.0	1.0	0.0
amends	664.0	81.0	1.0	0.0	0.0	0.0
not|glitz	664.0	81.0	0.0	1.0	0.0	1.0
shoot	664.0	81.0	5.0	0.0	1.0	0.0
not|unit	664.0	81.0	1.0	0.0	0.0	0.0
not|exercise	664.0	81.0	1.0	0.0	0.0	0.0
budget	664.0	81.0	5.0	3.0	0.0	1.0
tech	664.0	81.0	9.0	1.0	0.0	0.0
actual	664.0	81.0	5.0	1.0	0.0	0.0
glass	664.0	81.0	7.0	0.0	1.0	0.0
ntsc	664.0	81.0	0.0	1.0	0.0	1.0
ultimate	664.0	81.0	3.0	0.0	1.0	0.0
gizmo	664.0	81.0	0.0	1.0	0.0	1.0
not|real	664.0	81.0	6.0	2.0	0.0	1.0
surprising	664.0	81.0	4.0	0.0	1.0	0.0
not|recommend	664.0	81.0	1.0	2.0	0.0	1.0
not|daughter	664.0	81.0	2.0	3.0	0.0	1.0
disractingly	664.0	81.0	0.0	1.0	0.0	1.0
assume	664.0	81.0	4.0	1.0	0.0	1.0
memory	664.0	81.0	10.0	0.0	1.0	0.0
waaaaaaaaay	664.0	81.0	1.0	0.0	0.0	0.0
scientist	664.0	81.0	1.0	0.0	0.0	0.0
concept	664.0	81.0	12.0	1.0	0.0	0.0
banish	664.0	81.0	3.0	0.0	1.0	0.0
house	664.0	81.0	12.0	0.0	1.0	0.0
disaster	664.0	81.0	0.0	2.0	0.0	1.0
chilling	664.0	81.0	2.0	0.0	1.0	0.0
hitch	664.0	81.0	1.0	0.0	0.0	0.0
agnostic	664.0	81.0	1.0	0.0	0.0	0.0
stare	664.0	81.0	1.0	0.0	0.0	0.0
masterpeice	664.0	81.0	1.0	0.0	0.0	0.0
start	664.0	81.0	45.0	8.0	0.0	0.0
satelight	664.0	81.0	1.0	0.0	0.0	0.0
stars	664.0	81.0	4.0	0.0	1.0	0.0
footnote	664.0	81.0	1.0	0.0	0.0	0.0
earliest	664.0	81.0	1.0	0.0	0.0	0.0
stylish	664.0	81.0	1.0	0.0	0.0	0.0
marvel	664.0	81.0	2.0	0.0	1.0	0.0
disney	664.0	81.0	318.0	31.0	0.0	0.0
short	664.0	81.0	22.0	1.0	1.0	0.0
not|check	664.0	81.0	0.0	2.0	0.0	1.0
telethon	664.0	81.0	2.0	0.0	1.0	0.0
not|picture	664.0	81.0	1.0	0.0	0.0	0.0
karate	664.0	81.0	1.0	0.0	0.0	0.0
golden	664.0	81.0	6.0	0.0	1.0	0.0
enter	664.0	81.0	1.0	0.0	0.0	0.0
restoration	664.0	81.0	9.0	0.0	1.0	0.0
gallery	664.0	81.0	6.0	0.0	1.0	0.0
warmth	664.0	81.0	4.0	0.0	1.0	0.0
convincing	664.0	81.0	2.0	0.0	1.0	0.0
destroy	664.0	81.0	6.0	1.0	0.0	0.0
bugging	664.0	81.0	1.0	0.0	0.0	0.0
priority	664.0	81.0	1.0	1.0	0.0	1.0
creative	664.0	81.0	6.0	1.0	0.0	0.0
not|disgusting	664.0	81.0	0.0	1.0	0.0	1.0
coast	664.0	81.0	1.0	0.0	0.0	0.0
not|sense	664.0	81.0	3.0	3.0	0.0	1.0
clint	664.0	81.0	1.0	0.0	0.0	0.0
bright	664.0	81.0	5.0	1.0	0.0	0.0
consume	664.0	81.0	0.0	1.0	0.0	1.0
unknown	664.0	81.0	2.0	0.0	1.0	0.0
cinematography	664.0	81.0	1.0	0.0	0.0	0.0
stereotyped	664.0	81.0	1.0	0.0	0.0	0.0
congressman	664.0	81.0	8.0	0.0	1.0	0.0
assure	664.0	81.0	1.0	0.0	0.0	0.0
mildly	664.0	81.0	3.0	0.0	1.0	0.0
tootle	664.0	81.0	1.0	0.0	0.0	0.0
gracious	664.0	81.0	1.0	0.0	0.0	0.0
jackie	664.0	81.0	7.0	1.0	0.0	0.0
survive	664.0	81.0	2.0	1.0	0.0	1.0
performer	664.0	81.0	3.0	0.0	1.0	0.0
suprise	664.0	81.0	3.0	0.0	1.0	0.0
hound	664.0	81.0	2.0	0.0	1.0	0.0
adversary	664.0	81.0	4.0	0.0	1.0	0.0
fetch	664.0	81.0	2.0	0.0	1.0	0.0
barely	664.0	81.0	2.0	0.0	1.0	0.0
not|modern	664.0	81.0	1.0	0.0	0.0	0.0
compair	664.0	81.0	1.0	0.0	0.0	0.0
cling	664.0	81.0	1.0	0.0	0.0	0.0
prevalent	664.0	81.0	1.0	0.0	0.0	0.0
not|challenging	664.0	81.0	1.0	0.0	0.0	0.0
showd	664.0	81.0	1.0	0.0	0.0	0.0
compact	664.0	81.0	1.0	0.0	0.0	0.0
assitance	664.0	81.0	1.0	0.0	0.0	0.0
speedy	664.0	81.0	2.0	0.0	1.0	0.0
friendly	664.0	81.0	2.0	0.0	1.0	0.0
dad	664.0	81.0	2.0	0.0	1.0	0.0
possession	664.0	81.0	2.0	0.0	1.0	0.0
runaway	664.0	81.0	1.0	0.0	0.0	0.0
storyline	664.0	81.0	21.0	0.0	1.0	0.0
celebrated	664.0	81.0	1.0	0.0	0.0	0.0
not|night	664.0	81.0	2.0	0.0	1.0	0.0
domino	664.0	81.0	3.0	0.0	1.0	0.0
day	664.0	81.0	62.0	6.0	0.0	0.0
porshie	664.0	81.0	1.0	0.0	0.0	0.0
island	664.0	81.0	8.0	0.0	1.0	0.0
not|unfounded	664.0	81.0	1.0	0.0	0.0	0.0
not|post	664.0	81.0	1.0	0.0	0.0	0.0
format	664.0	81.0	5.0	3.0	0.0	1.0
artwork	664.0	81.0	2.0	0.0	1.0	0.0
not|offend	664.0	81.0	2.0	1.0	0.0	1.0
water	664.0	81.0	2.0	0.0	1.0	0.0
formal	664.0	81.0	1.0	0.0	0.0	0.0
not|intructional	664.0	81.0	0.0	1.0	0.0	1.0
instructor	664.0	81.0	5.0	2.0	0.0	1.0
countless	664.0	81.0	1.0	0.0	0.0	0.0
not|letterbox	664.0	81.0	1.0	0.0	0.0	0.0
entertain	664.0	81.0	9.0	0.0	1.0	0.0
playfull	664.0	81.0	1.0	0.0	0.0	0.0
anmaited	664.0	81.0	1.0	0.0	0.0	0.0
critical	664.0	81.0	3.0	0.0	1.0	0.0
cuter	664.0	81.0	1.0	0.0	0.0	0.0
maltin	664.0	81.0	1.0	0.0	0.0	0.0
sporadically	664.0	81.0	0.0	1.0	0.0	1.0
tend	664.0	81.0	7.0	3.0	0.0	1.0
sixteen	664.0	81.0	1.0	0.0	0.0	0.0
hemalaya	664.0	81.0	2.0	0.0	1.0	0.0
ageless	664.0	81.0	1.0	0.0	0.0	0.0
exotic	664.0	81.0	3.0	0.0	1.0	0.0
overtone	664.0	81.0	2.0	0.0	1.0	0.0
introduction	664.0	81.0	3.0	0.0	1.0	0.0
annals	664.0	81.0	1.0	0.0	0.0	0.0
revenge	664.0	81.0	3.0	0.0	1.0	0.0
lucifer	664.0	81.0	5.0	0.0	1.0	0.0
paltry	664.0	81.0	1.0	0.0	0.0	0.0
heavily	664.0	81.0	3.0	0.0	1.0	0.0
not|tarzan	664.0	81.0	0.0	1.0	0.0	1.0
codfish	664.0	81.0	2.0	0.0	1.0	0.0
build	664.0	81.0	7.0	0.0	1.0	0.0
not|respond	664.0	81.0	0.0	3.0	0.0	1.0
not|rapidly	664.0	81.0	1.0	0.0	0.0	0.0
wireless	664.0	81.0	1.0	0.0	0.0	0.0
jiggy	664.0	81.0	0.0	1.0	0.0	1.0
not|cheap	664.0	81.0	3.0	0.0	1.0	0.0
tolerate	664.0	81.0	0.0	1.0	0.0	1.0
stack	664.0	81.0	1.0	0.0	0.0	0.0
electronics	664.0	81.0	1.0	0.0	0.0	0.0
def	664.0	81.0	1.0	0.0	0.0	0.0
stunning	664.0	81.0	7.0	1.0	0.0	0.0
viewing	664.0	81.0	8.0	0.0	1.0	0.0
not|luthor	664.0	81.0	0.0	1.0	0.0	1.0
proably	664.0	81.0	2.0	0.0	1.0	0.0
ugh	664.0	81.0	2.0	0.0	1.0	0.0
not|hit	664.0	81.0	3.0	0.0	1.0	0.0
taugh	664.0	81.0	1.0	0.0	0.0	0.0
crisp	664.0	81.0	3.0	0.0	1.0	0.0
not|poor	664.0	81.0	2.0	0.0	1.0	0.0
carefully	664.0	81.0	2.0	0.0	1.0	0.0
werewolve	664.0	81.0	1.0	0.0	0.0	0.0
shock	664.0	81.0	1.0	0.0	0.0	0.0
impact	664.0	81.0	5.0	1.0	0.0	0.0
ashes	664.0	81.0	0.0	1.0	0.0	1.0
adulthood	664.0	81.0	1.0	0.0	0.0	0.0
buyer	664.0	81.0	1.0	0.0	0.0	0.0
falwell	664.0	81.0	1.0	0.0	0.0	0.0
attitude	664.0	81.0	4.0	1.0	0.0	1.0
average	664.0	81.0	5.0	0.0	1.0	0.0
treatment	664.0	81.0	1.0	1.0	0.0	1.0
compare	664.0	81.0	12.0	1.0	0.0	0.0
conbination	664.0	81.0	1.0	0.0	0.0	0.0
disneyphile	664.0	81.0	0.0	1.0	0.0	1.0
not|disposal	664.0	81.0	1.0	0.0	0.0	0.0
comparrison	664.0	81.0	1.0	0.0	0.0	0.0
unlike	664.0	81.0	12.0	1.0	0.0	0.0
not|monster	664.0	81.0	3.0	0.0	1.0	0.0
superbly	664.0	81.0	3.0	0.0	1.0	0.0
not|weight	664.0	81.0	2.0	0.0	1.0	0.0
wednesday	664.0	81.0	1.0	0.0	0.0	0.0
term	664.0	81.0	1.0	0.0	0.0	0.0
definatly	664.0	81.0	2.0	0.0	1.0	0.0
not|fight	664.0	81.0	3.0	0.0	1.0	0.0
business	664.0	81.0	3.0	0.0	1.0	0.0
not|create	664.0	81.0	2.0	1.0	0.0	1.0
staff	664.0	81.0	3.0	0.0	1.0	0.0
right	664.0	81.0	60.0	3.0	1.0	0.0
stage	664.0	81.0	15.0	0.0	1.0	0.0
incomparable	664.0	81.0	1.0	0.0	0.0	0.0
complicated	664.0	81.0	1.0	0.0	0.0	0.0
not|cartoon	664.0	81.0	2.0	2.0	0.0	1.0
borrow	664.0	81.0	2.0	0.0	1.0	0.0
maximum	664.0	81.0	1.0	0.0	0.0	0.0
not|fate	664.0	81.0	2.0	1.0	0.0	1.0
masterpiece	664.0	81.0	11.0	0.0	1.0	0.0
die	664.0	81.0	10.0	0.0	1.0	0.0
technoize	664.0	81.0	1.0	0.0	0.0	0.0
tolerant	664.0	81.0	0.0	1.0	0.0	1.0
hollywood	664.0	81.0	3.0	3.0	0.0	1.0
dig	664.0	81.0	2.0	0.0	1.0	0.0
episide	664.0	81.0	1.0	0.0	0.0	0.0
murray	664.0	81.0	1.0	0.0	0.0	0.0
dim	664.0	81.0	1.0	0.0	0.0	0.0
not|fall	664.0	81.0	2.0	0.0	1.0	0.0
layoff	664.0	81.0	1.0	0.0	0.0	0.0
cliche	664.0	81.0	1.0	0.0	0.0	0.0
margaret	664.0	81.0	4.0	0.0	1.0	0.0
not|hinder	664.0	81.0	1.0	0.0	0.0	0.0
fruition	664.0	81.0	1.0	0.0	0.0	0.0
not|hallmark	664.0	81.0	1.0	0.0	0.0	0.0
businessman	664.0	81.0	1.0	0.0	0.0	0.0
possibly	664.0	81.0	7.0	0.0	1.0	0.0
seasons	664.0	81.0	2.0	0.0	1.0	0.0
stray	664.0	81.0	1.0	0.0	0.0	0.0
angeles	664.0	81.0	1.0	0.0	0.0	0.0
static	664.0	81.0	0.0	1.0	0.0	1.0
test	664.0	81.0	4.0	0.0	1.0	0.0
journey	664.0	81.0	5.0	0.0	1.0	0.0
