index	Domain	Label	Rating	Review
638	Jewelry	POS	5	when i get this ring yesterday , i be so happy . the heart and the stone in it be just the right size -lrb- not too big or too small -rrb- , and it look much more expensive than it be . it be just beautiful .
888	Jewelry	POS	5	this ring be amazing ! the stone be a perfect size , not to large or to small -lrb- which be what you run into with a lot of ring you find online -rrb- , the band be a very pretty color and the fit be true to size ! very nice and highly recommend for any occasion !
591	Jewelry	POS	5	this be such a pretty little ring ! even on my small hand it do not overpower . i have even accidentally order one that be too big , but taos call i and gladly trade it for a smaller one . i would gladly buy from they again !
195	Jewelry	POS	5	very nice ring for wife , or girlfriend maybe daughter and very pink shinny and love the ring this seller make already buy 2 and my wife love they
450	Jewelry	POS	5	i love this ring ! it be stunning !!! i love garnet and when i see this ring i had to have it . it arrive like , 2 day later and i be thrill to have it ! thank you for carry such beautiful jewelry . will deffinately buy from you again : -rrb-
449	Jewelry	POS	5	this be a really really nice ring . it be nice and clean look , wonderful high-polish , and a nice weight to it . perfect for man or any lady who like a larger ring .
272	Jewelry	POS	5	this ring run small . i order it in a size 5 and when i get it it be way too small for the finger i want to wear it on . i have to send it back for the next size up and it take forever to get back to i , but when it finally do , it be the next size up and it fit perfectly and i like the size , no gap between the heart and lining , the little heart be very sparkly , and i wear it everyday all day ! ... just order the next size up than what you would normally get ! = -rrb-
133	Jewelry	POS	5	easy to complete - follow you tube video available for puzzle ring and you 'll solve in no time .
1	Jewelry	POS	5	sabrina.com offer also offer outstanding support service ! a bonus , on top of excellent item ! i send a big thank you to the entire team !
715	Jewelry	POS	4	i love the ring-it be give to i by my parent as a christmas gift ! fit perfectly and lovely heart design on it-the only problem be that it turn my finger `` green '' -lrb- i do not know why this be happen when it have 925 stamp on it , indicate that it be real sterling silver -rrb- , but i love it anyway .
167	Jewelry	POS	5	there be a lot of different style of claddagh ring , and honestly a lot of they look like junk . the hand often look more like oven mit and the heart look like a lumpy rock . the detail in this ring be great , look just like the picture , and score major point for i with my girlfriend . definitely a good buy , especially for the price .
978	Jewelry	POS	5	while this be a very inexpensive cubic zirconium ring i think it look just fine . i be not try to fool anyone into think this be my engagement ring , but i actually believe that would be entirely possible unlike some negative comment regard this product - mine arrive in perfect condition . i find it to be a really great value for the price and if you be shop for something to fool people with - this might do the trick , but if you do not agree then you have to remember that it be only $ 8 .
815	Jewelry	POS	5	hus there i buy the ring for my finace and she be so happy that i buy the ring for she be try to get use to it , and i be go to buy my wedding from gem . it look like the picture exactly and be perfect for the engagement ring or a gift for any holiday !!!!!!!!!!!!!!!!!!!!!!!!!!!! she love it
491	Jewelry	POS	5	i buy this ring when , during my pregnancy , my wedding band become too tight . the ring be gorgeous ; i have get several compliment , and always enjoy the surprise when i tell people this be not my ` real ' ring . it have stay sparkly , too , despite the wringer i put it through : no nick or scratch , and it clean quite easily after i get some lotion between the stone .
204	Jewelry	POS	5	i receive my jewelry so fast . the size be true and fit perfectly . i really love the design . i recommend this product to anyone who like elephant like i .
259	Jewelry	POS	5	i love the product and the shipping time be a lot less than expect . no complaint at all !
176	Jewelry	POS	5	wow ! thank you , gem avenue for send out my order so quickly ! i receive my package two day before the end of the delievery window and be very satisified ! each ring come in it little own box with a bow cover top and the ring inside a protective space . unfortunately , i will have to return one because i guess the wrong size for a friend . i will write a separate review on the exchange policy . but the ring be beautiful and i be sure i 'll order from gem avenue again !!!
958	Jewelry	POS	4	beautiful ring , however be sure not to knock it on anything ... after wear it for long period the stone get loose . it have not fall out yet , but you can tell it be think about it . even if it do , though , i have definitely get my money worth !
871	Jewelry	POS	5	i order this ring and be amaze by the quality of it . it be very heavy silver - though not heavy on you hand . the ring spin freely and i often find myself deep in thought , spin the ring . it truly be a high quality ring and i recommend it to anyone who be look into buy a spinner ring .
787	Jewelry	POS	4	i love this ring . this be a nice heavy ring , it spin nicely & be really cute , well worth the money . i think mine be a 2nd as some of the foot be `` smear '' but i do not care & keep it rather than contact the company . i have have a lot of complament on it .
309	Jewelry	POS	4	cute design and affordable ! the band scratch easily though . and there be tiny little gap where the stone be set . but very affordable and cute ! i love the design !
843	Jewelry	POS	5	exactly what i be hope for . the cubic zirconia be sparkly and the perfect size . fit accurately and the color be perfect sterling silver . the only thing that make i a bit sad be the band , which get mark up a little somehow , either in warehouse or during transit , but luckily it be not enough to make i fuss , plus for the price , if need be i could replace it at some point rather than return it for ship cost that be pricier .
451	Jewelry	POS	5	i buy this for the heck of it and have worn it a few time , very nice quality ring that get ton of compliment . it be a large ring and have lot of detail . i would buy again . .
678	Jewelry	POS	5	this item unfortunatley do not fit but i love the ring so much and the packaging i order myself another one and keep this on to give away ! i will be purchase from this vendor again and again
32	Jewelry	POS	5	i too look at a lot of wedding band for myself and settle on this one because it have gold in it -lrb- my wife be keen on that -rrb- and it have a modern look without bee too `` metrosexual . '' my only gripe be that the gold part have get a little dinged-up over the past six month of wear , but hey i be a guy . my thing be usually a little ding up . : -rrb- good service from these folk when i get the ring and it be a little tight .
677	Jewelry	POS	5	i buy this ring for myself but my daughter like it so much i end up give it to she and buy myself another one . she be still wear it more than a year later and it still look great . it need little cleaning and stay look bright and shiny all the time . very durable and pretty .
233	Jewelry	POS	5	my fiancee and i purchase this ring as my wedding band to accompany my 2 carat solitaire . it be absolutely perfect in its classical elegance and be a perfect match with my engagement ring . we have originally look at just a plain band , but go with ring instead - and i could not be happier ! will post a picture in 9 day when we be marry !! = -rrb-
661	Jewelry	POS	4	well , the say be , you get what you pay for . i think this be worth the price . the stone be bluer in the picture , and seem to have fade a little -lrb- or maybe it be my imagination -rrb- , but they be very sparkly and pretty . the size i order be 5 , and it come in about 5.5 or 5.75 , which suck , but i have work it out . -lrb- i wear it with another ring on the finger i order it for . -rrb- the band seem a little wavy , like , uneven ... it do not sit flat on a table , but my finger be wear it , not a table ! i would give it five star but for the size problem , which really could be a problem . otherwise , it be a good ring for the price !
445	Jewelry	POS	5	i be surprise at how shiny and beautiful it be in real life . i could not contain myself ... the same day i get it , i snip the string hold it together . i spend the next 3 1\/2 hour attempt to put it together . near one in the morning , exhaust , eye-strained , and slightly hysterical the dang thing fall together . -lrb- i be not sure i can put it together again -rrb- needless to say i wrap a new string around it , but wear it daily . it really be a beautiful ring . i be contemplate the purchase of another puzzle type ring .
113	Jewelry	POS	4	worth more than the price , only knock a star off for the size - no regret with this one .
698	Jewelry	POS	4	the ring be very pretty when you get it . however , be curious , i of course take it apart . therefore , it stand to reason , with no direction i be not able to put it back together for the rest of the night . however , when i try the next day by hold the outside frame of the ring , i do accomplish it without direction . it be very tricky though . the one negative be that when you take it apart , the inside be not very pretty . the outside be silver , but the inside be unfinished and dull . i just think it make that look a little cheap , although you can only tell when you take it apart . mine also do not simply fall apart , but it be loose -- but that make sense because the ring be mean to come apart !
867	Jewelry	POS	5	for the price i pay , this ring be great ... it be well define and the crystal in it reflect well . . i will go back to the seller also , great cust . service . i 'll would buy it again ...
657	Jewelry	POS	5	my si want this because she be into this ` butterfly ' phase . it be exactly the way you see it . for the price it be a excellent gift for a sibling , as a friendship ring and for young loved one . or just for yourself as a everyday ring .
457	Jewelry	POS	4	it be a very cute ring . i like it a lot . i only think im not so satisfy its a little bit too raise . have to be carefull it catch on to you clothes when you be dress . a little bit too girly , the color be great .
151	Jewelry	POS	5	i read the review of the other buyer while i be purchase ing this ring . the first review make it sound mediocre while the other make it sound perfect . i promise myself i would write a true review of the ring once i recieve my own . the stone be neither large nor gawdy . the silver pattern be slighty thick for my taste however not noticably thick . the stone be not high nor fake look . the picture give a acurate display of the product . all in all , it be a beautiful ring and a lovely buy for the price ask .
136	Jewelry	POS	4	love the stud , it add to it . overall not as shiny as expect but none-the-less beautiful .
513	Jewelry	POS	5	we get this ring for my wedding dec 9th since time and money be important . i figure it would turn my hand or look dull , but not at all . its almost a new yr and it still look great with my platinum engagement ring !!!!!!!!!!!!!!!!!!
52	Jewelry	POS	5	during my pregnancy , i be sad to find that my ring no longer fit . i buy this ring largely base on the positive review and the fact that it look essentially just like my wedding band . i be not disappoint . the ring look beautiful , and i feel confident wear it . i can tell it be not real just by compare it to my wedding ring , but i do not believe anyone else would ever guess without detailed scrutiny . i also be glad i do not have to worry about the plate come off and the ring look brassy since the sterling silver ring with rhodium plating keep a shiny , white gold appearance , just like my real ring . the 4mm size be bigger than i expect but not a problem since i have slightly larger hand . the price be right , and i be very happy with the ring .
750	Jewelry	POS	5	i buy this ring because i be pregnant and my wedding ring no longer fit . it be comfortable , look great and i love have a ring to wear when i go out !
937	Jewelry	POS	5	this ring be gorgeous !! the stone be actually a deeper purple than what the picture show . the style be very unique & funky - but at the same time it be dainty - which i love . i be plan on buy the garnet version of this ring for my mom . highly recommend silver insanity !
504	Jewelry	POS	4	ring be exactly as picture . the stone be a nice size , not too big and not too small . i wear a size 7 and this fit perfectly . it be light weight and comfortable to wear .
302	Jewelry	POS	5	i love this ring ! not only be it a wonderfully modern ring that have nice , clean line and feel sturdy ; but , the service i receive from alain raphael jewelers be top-notch . i have question about the product and they be answer with promptness and friendliness . i recommend this product and this seller !
837	Jewelry	POS	5	i choose silver bcz it will not look gaudy and noble . be a mortal , i prefer wear sth plain yet pure and clean . i be so happy to have find this ring . it be not shine and glare . rather , it look gentle . specifically , its 4mm bandwidth make it exceptionally elegant in both its luster and shape . once feel `` blur '' on the surface , just simply wear it and wash you hand with regular cleasing agent and it resume its freshness ! every friend of mine who see this tell i that i buy the right thing and it fit i perfectly !
237	Jewelry	POS	5	this ring be real sterling silver the stone be clear cubic zirconium , its beautifully package and for the price , i get value for my money with this one .
385	Jewelry	POS	4	the ring be very nice but shipping take longer than expect .
637	Jewelry	POS	4	the only con to this ring be that the prong be a little miss align . and other be some small scratch next to mount . pro - .925 and it seem like a good sturdy ring , and the cz be clear and exceed expectation
723	Jewelry	POS	5	i buy this ring for my girlfriend for we anniversary . i be a little hesitant at first because sterling silver have a habit become a bit tarnish over time . the ring as i receive it be superb quality , really shiny and durable . she say that she like it and i be pleased with my purchase . there be no distinguishable flaw just as of yet and i hope it say that way .
620	Jewelry	POS	5	once i see this ring i just have to have it . its a awesome peice of jewerly , and im soo happy i find it . very sturdy , and tough , i even play vollyball with it on !
512	Jewelry	POS	5	when we get engage , the future hubby want a ring to wear of he own . we look a lot of place and decide on this one - when i contact the company they be quick to respond and allow we to customize we order through amazon . we get this ring but with a blue acrylic inlay stripe . he love it - and it come quickly . the acrylic will wear out but the company will refill it for the cost of shipping . it be light and it sing when he drop it in the kitchen or on the table - we be definitely happy with it for the price .
368	Jewelry	POS	5	i buy this for my daughter for christmas , she love it !! the ring be beautiful , perfect for a teenager . she fall in love with it and wear it almost everyday . i have not have one problem with the ring . no gap , no scratch ... it also do good in water ... no tarnishing of any sort . glad i invest in this product . the company be great in ship this to i before christmas , i get it in a couple day .
611	Jewelry	POS	4	lovely , flexible design on this . very nice price consider the price of silver now day . do not give it 5 star as the item seem to run a bit small . i have to go back and order a size up , which i never have to do unless the band be really very wide all around . i should have realize since there be no graduation to the band and it be the same size all around that this could be a problem if it be not exactly true to size . i have other band of this width where the size be not a issue , so i either get one just a bit off , or it do run small . otherwise great ring . i hope the next size up be not too big .
891	Jewelry	POS	5	service be great , and the ring get to i in record time thanks !
74	Jewelry	POS	5	i love this ring , but i feel i should let everyone know that the stone be smaller than expect . the problem be not the stone ; it be the photo you be look at . i be not go to send mine back , but i bet some people will . why not tell people the exact dimension of the stone ? in my case , onyx , the stone be .227 '' long , .127 '' wide , .085 '' thick . in mm , the same dimension be 5.69 , 3.48 , and 2.20 . quality ring , mislead photo .
19	Jewelry	POS	5	the ring arrive on time and be the one show in the picture . inexpensive , nice-looking , and my girlfriend like it !
348	Jewelry	POS	4	a fantastic buy . i love the ring and would have give it a 5 except that a little of the black background seem to be come off , grant , this be minor . i would buy it again and also i would recommend it to anybody . this ring be very true to the picture of it that be display .
756	Jewelry	POS	4	the ring be even better in person . very nice product , and very fast efficient delivery and exchange .
579	Jewelry	POS	4	my husband pick this ring out because he think it be cool that titanium be so strong . well , yes , but 6 year and too much pizza and it no longer fit he . that be he fault , but titanium 's strength be also it be weakness . you can not re-size it if you need to .
778	Jewelry	POS	5	i buy this ring for my boyfriend , and he absolutely love it ! it be a bit thicker than either of we think it would be , but look at the picture of the ring now i can see i should have know . the dragon be large enough to be see -lrb- i be a bit worried about that -rrb- , and it be very clear . he wear it every day = -rrb- i would definitely buy from this seller again .
459	Jewelry	POS	5	this ring be gorgeous . it look tremendously expensive . the color sizzle and i believe it could be wear with any color to perfection . there be blues , purple , green , rise , and fiery black shades at some angle it appear to be sapphire , at another it appear onyx , at another emerald , etc. . i love ring on each finger and now i can not do that when i wear this ring , because everything else next to this look meaningless . i have ring much more costly and they be just lose beside this ring . this ring be large and beautiful . i can not say enough good thing about it ... bravo ! i would wear it with my best formal wear or my daily jeans and not be worry it can carry any look with success .
190	Jewelry	POS	4	i love this ring ... i buy it to wear as a everyday ring because where i work my real wedding set get put through the ringer ... i have receive many compliment and nobody know it be not real ... the shipper be great a pleasure to do business with ...
597	Jewelry	POS	4	product be as describe , i be happy with the ring and play with it often . i do warn you its a bit larger on you finger then a normal ring . when it be first take out the spinner jam a little but with repeat use it spin just fine now . hope this be able to help .
929	Jewelry	POS	5	glitter they do . wedding ring for the missus and i for $ 20 deliver . i get nervous wear jewelry that be worth more than my finger .
964	Jewelry	POS	5	i hear a quote the other day that go ... `` and just when life seem surely over , the caterpillar turn into a beautiful butterfly '' i be in the process of divorce right now . its be really hard . and there have be time that `` life seem surly over '' so when i hear that quote ... i think that be me ! i be just in the process of turn into a butterfly ! i decide i want something to remind i of that quote when thing get tough ... and this be it ! i love it ... its perfect !! i look a lot of place , but i wear a size 4 and they be hard to find . this ring be beautiful , and they be very prompt with shipping . i would highly recommend they . : -rrb-
949	Jewelry	POS	4	ring be very very pretty , but small . would be better suit for a child and i give it to my granddaughter who love it . i rate it high because the ring itself be very pretty .
68	Jewelry	POS	5	my wife and i have both lose quite a bit of weight and consequently , we wedding ring be too big . we decide to get sterling silver band for we thumb that match just to be different . i receive my wife 's ring within 2 day of shipping and in perfect condition . it be beautifully make with no `` edge '' , shine brilliantly and fit perfectly . i order a size up as she wear a 9 1\/2 . i have get other product from this company and be equally as pleased ! simple yet elegant ! highly recommend
544	Jewelry	POS	5	you have to know when you buy this that it be fragile and it be synthetic . if you do not know these two thing , either you be not read the product description or review or you be not pay attention . with that be say , this ring have a almost hypnotic quality . the color and the way it catch the light make it glow . this ring be beautiful , but fragile .
829	Jewelry	POS	5	i just get this ring today and i simply love it . the craftsmanship be very well do on it . the two band under it be adjustable so any finger will fit it . even a man finger if he just pull the band apart . there be a bit of weight to it be solid pewter so you finger might feel a bit weird after you take it off . over all i really love this finger spike and be look forward to get another one but in a different style besides the star on this one .
800	Jewelry	POS	4	this moonstone ring look great , but be kind of bulky . i do not wear it all the time , but when i do , i can not stop play with it in the light . this be a fun ring for a great price .
762	Jewelry	POS	5	i love this ring ! it be so hard to find this style in gold ! the ring be beautiful and of good quality .
748	Jewelry	POS	4	she literally think it be a real diamond ring ! it look amazing ! the ring look as if it could be a $ 150 diamond ring , when it be actually a cz $ 15 one ! she love it , very happy with order . it be a little big , so order a half size down .
493	Jewelry	POS	5	i love this ring and would order again from the company . it arrive as schedule and be exactly as advertise .
968	Jewelry	POS	4	this ring be like a breath of fresh air and have a summery feel for i . it be a pretty complementary or contrasting color for so many outfit and my eye be always draw to it . i be very happy with my purchase . i buy quite a few gemstone ring from amazon and hesitate to buy this one , think , `` do i really need this ? '' glad i do !
399	Jewelry	POS	5	the silver on the ring look darker on the photo here , so i be a little surprised when i receive it . overall , i love it ! i can not wait to wear it out to meet friend . my only complaint would be the back part of the ring . i know it look weird because they have different size for it , but eh , i mean , who be go to look at the back part of my ring anyway ?
515	Jewelry	POS	5	well make , sturdy , not like some of these flimsy puzzel ring that break , look even better on the finger than in the photo .
171	Jewelry	POS	5	i be very pleased with my purchase , a wedding band . my fiance love it and my confidence in the company be very high . it be simple but the quality be high .
315	Jewelry	POS	5	this ring be gorgeous . it fit perfectly and be very comfortable to wear . i 'll do all my ring shopping here from now on . a good experience .
81	Jewelry	POS	5	this ring be beautiful and well make . it fit perfectly and i receive it quickly . i be very happy with my ring .
660	Jewelry	POS	4	i be satisfy with the ring , but for some reason i think it would be a little bigger . it have nice gem , and be really a nice quality ring . wish amazon would model they ring on hand model so that one would have some idea of the size of the ring , especially when there be no carat weight list .
228	Jewelry	POS	5	bought this ring for my daughter and i know she 's going to love it . the quality of this ring go way beyond the price i pay for it . you can never go wrong ordering from amazon.com !!!!!!
884	Jewelry	POS	5	ring be beautiful , of excellent quality , super price and be receive in only several day . my second order from this company and will definately order again .
91	Jewelry	POS	5	i love this ring . it be a eye cathcer and i have receive many compliment on it . thanks dan 's jewelry .
59	Jewelry	POS	5	like most of the other reviewer on here , the picture do not do it justice . i be pleasantly surprised , because i own several genuine moonstone , and while this be a synthetic , i still didnt expect it to be as pretty as it be . it be more like a opal than moonstone , but that isnt a negative thing at all , just mean there be many more color and it be very reactive with light . for this price , you really cant go wrong . i havent have mine long yet , so i cant contribute to the statement other have make about how fragile it be , but it do say on the description that it be fragile , and not to buy it if you cant treat it with proper consideration .
784	Jewelry	POS	5	i just get my ring and i be really impressed with it . i have search for a marquise style ring set , but they be either way to expensive or look fake . this ring look real and people can not tell the difference . my friend think that i hit the lottery or something ! the center stone be about 2 ct , but the setting make the whole set believable .
909	Jewelry	POS	4	came fast be right size be very nice look and the kid be very happy to give to there mom
216	Jewelry	POS	4	this ring be very dainty . the cz 's be very sparkly . i wish it be bigger in width , but it make a pretty ring for a small hand person , or as a pinkie ring .
774	Jewelry	POS	5	i really like the celtic knot on the side of this ring and the garnet really stand out . very well make .
824	Jewelry	POS	5	for those of you have difficulty with the ring . . i think you forget it be suppose to be a puzzle . if it be easy , what fun would that be ! - great ring , i love it . . it be a fun challenge : -rrb-
276	Jewelry	POS	5	very nice work , for this price it be totally a excellent purchase . . this ring do not have the bad look ending that i use to find in this kind of product . . also gem av . have a great service .
881	Jewelry	POS	5	i like the ring alot be perfect i just hope it do last and nothing happen to it
853	Jewelry	POS	5	the ring be in perfect condition 3 year after purchase . plus ! , i get it for half the current price , though i would still pay the current price for it . great buy .
294	Jewelry	POS	5	i be skeptical about buy this type of jewelry online - you never know with some of the `` silver '' jewelry you find . these ring be adorable . i buy one for my daughter and my sister -lrb- same age -rrb- and they be very pretty ring .
668	Jewelry	POS	4	i think this be nice look . it be a gift for my 17-yr-old niece , and she must really like it since she lose the original and want the exact same one as a replacement .
415	Jewelry	POS	5	i really love this ring ! i be a little hesitant about buy it because the face be a little ugly . it look exactly like the picture . i can however overlook that , because of its other quality . it fit nice , its not bulky or uncomfortable . it doesnt look or feel cheap . i even step on it , by accident of course , and it retain its shape . -lrb- my foot do not come out of the encounter so well . -rrb- if i lose it , i would buy it again .
709	Jewelry	POS	5	i absolutely love this ring . i always wear sterling silver jewelry and this ring match with it perfectly .
92	Jewelry	POS	4	when i first see this i think it look really cool . and when i get it , it be a lot bigger then i think . it fit well on my middle finger but it be a little thin . the metal be also a little maluable but unless you play with it , i do not think it would be a problem . which finger you will be able to put it on depend on you finger size . my friend can only put it on they ring finger but they have bigger finger .
147	Jewelry	POS	4	i order this item for my husband as a birthday gift since he horoscope sign be the scorpion and even though the ring be very detailistic it be only offer in two size and i order this in the largest size and it be still slightly to small , but my husband do not want i to return it . so i guess as long as he be satisfy that be all that matter .
369	Jewelry	POS	5	again another beautiful product one which i would like to be able to obtain to fit all finger for both hand . again however import restriction apply to bring it into australium , check with custom !!!!!
523	Jewelry	POS	4	the ring be beautiful the stone be the same width as the band so from above it look like a band but it be pretty and shiny so if you have small hand like i or dont want anything to large or be just on a budget this be the perfect ring .
634	Jewelry	POS	5	larger than anticipate but very nice . receive lot of compliment . high quality for the money .
581	Jewelry	POS	5	look just like the picture : big rock and shiny band . i just get it so hopefully it be last i a while because it be very cute & feminine . the rock be large but it be okay : -rrb-
392	Jewelry	POS	4	it take a lot longer to arrive than it should have . i have to email the seller twice to see why it have not arrive yet . it take at least a week or two longer than what it be suppose to have .
696	Jewelry	POS	5	this ring be exactly what i want . it be in excellent condition and be deliver very quickly . thanks
548	Jewelry	POS	5	i order this ring for my daughter-in-law who love butterfly . i be a bit nervous because i order it late around the 18th of december . to my surprise it be ship immediately at regular shipping price and it arrive on the 23rd !!! wow . the service be excellent and the price be right . thank you !! l.y
89	Jewelry	POS	4	i give this ring and a necklace to my girlfriend for we anniversary and she love this heart shaped ring more than the butterfly necklace . she seem very happy when she see it and it be just a great buy ! just make sure you know you beloved 's ring size before-hand : -rrb- thank you !
962	Jewelry	POS	5	im quite happy with the ringm quality be amazing and totally in love with it . thanks a lot and will keep shoppp with you .
907	Jewelry	POS	5	very difficult order this as i know it be not ` real ' . my ` real ' deal be a vintage setting that could not be fix , nor the stone replace without purchase a new setting , which can not be afford at the time . this ring have go beyond my expectation , and last ! i love the true vintage quality of this ring so much , if i ever do return to the position of purchase a new ` real ' ring ... i would show they this one . no one can tell the difference , especially if you have a wedding band that accentuate the vintage quality . this ring be a gem to find ! thank you seller !
957	Jewelry	POS	5	this ring be beautiful . i see that one person get a foggy cz but i must say mine be gorgeous . the sparkle be amazing . i be very pleased with this ring .
244	Jewelry	POS	5	i do so enjoy wear this celtic knot ring with the blue topaz stone in it . i have have other ask i where i get it . and i sometimes say i get it from my husband when in fact i purchase it for myself . i enjoy wear celtic style ring or earring .
210	Jewelry	POS	4	i be very pleased with the ring when i recieve it ! it look exactley like the picture ! and be beautiful . have get many compliment and no one can tell that it be not real . even next to my wedding band that have real diamond in it ! will definately by from gem avenue again ! can not beat the price !
274	Jewelry	POS	5	more than what i expect . get it for sale . very pretty for a very affordable price . i do not regret buy this .
854	Jewelry	POS	5	this ring be perfect i say why spend thousand when you do not have to ? the ring shine perfectly i love this ring !
663	Jewelry	POS	5	this be a great product for a great price ! my girlfriend -lrb- fiancee !! -rrb- do not know it be not a real diamond - we agree that cz would be fine anyway as it be just a symbol , and she be work in jewelry before and even she could not tell the difference !
693	Jewelry	POS	5	i order this ring for my husband for every day use . the quality be good and the shipping also be fast . i be satisfy with my purchase .
697	Jewelry	POS	4	this be the second one i buy for my boyfriend its a nice ring but still do not fit will have to try to buy he a bigger size but hey ill have the same ring now too because the first one i order do not fit he but it do i : -rrb-
975	Jewelry	POS	5	this ring be absolutely gorgeous . the sparkle be unbelieveable . the fit be perfect . the stone be a little larger than expect , but still fantastic .
836	Jewelry	POS	5	love the style and size of the ring . the ring be not heavy when wear it . would recommend this ring .
231	Jewelry	POS	5	if you think the detail on this ring be the most beautiful one on this website , you would so be right ! the ring 's detail be amazing , and everything on the ring be perfectly proportional . i end up give my ring to my mom because it be a bit too big -lrb- i guess i measure my size wrong -rrb- . now this ring be not make in ireland -lrb- thailand -rrb- , but i have have claddagh ring from ireland -lrb- but i lose that while i be move -rrb- , and the detail be nowhere near the quality of the detail that be on this ring . the hand shape be especially well craft . i definitely recommend this product !
691	Jewelry	POS	4	... but order a larger size than you think you 'll need , because the band be thick and since it be entirely stone there be not as much `` give '' as with a metal ring . the turquoise one i order be too small , i 'll have to give it to my niece .
553	Jewelry	POS	5	the first review on this ring set my heart on buy it for my boyfriend , and he love it ! the picture be not nearly as beautiful as the ring be in person , and it be the perfect size for a man to wear .
673	Jewelry	POS	5	beautiful piece , receive way before estimate date which hardly happen living in a rural area of maine . it be not too large , it be perfect size and be beautifully craft and polish . its stunning and fit and feel like a dream . super excite about my new purchase , and would recommend for friend and family - oh yeah - and you can not beat the price ! i have spend way more on piece that do not make the cut - but this one , due to its size and fit be worth twice as much as i buy it for -lrb- to i anyway -rrb- love love love it can not say enough good thing , and will be sure to shop silver insanity again !
31	Jewelry	POS	5	i love this ring . i get it for my mom for christmas and she fall in love with it . it feel very comfortable on the finger , because its flat . it look like lace , very special ring , by the way it extend the appearance of you finger . you will love it .
619	Jewelry	POS	5	this be a absolutely beautiful ring . pic doesnt do it justice . arrive quickly . will be interested to see how it hold up . happy with purchase .
407	Jewelry	POS	5	i have be want one forever and have be look at they for a long time . i love it , everyone who have see it love it . i be honestly very picky about my jewelry and my best friend use to work at a jewelry store and he love it too . my skin quickly turn green with costume jewelry and that be not at all a problem and i even sleep in this ring . it may not be quite helzberg quality but it be really nice and i could not be happier without spend a outrageous amount of money .
